,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
28253,28253,15751628,McGregor,729,Spain,Female,40.0,7,0.0,2,1.0,0.0,179267.94,1
59418,59418,15739248,Lucciano,775,France,Female,38.0,1,0.0,2,1.0,1.0,150850.29,0
6470,6470,15671137,Ch'eng,711,France,Male,35.0,1,0.0,2,1.0,1.0,9983.88,0
56378,56378,15617197,Chien,524,France,Male,45.0,10,0.0,2,1.0,0.0,31840.59,0
37278,37278,15646594,Martin,549,France,Male,35.0,7,0.0,2,1.0,0.0,131756.33,0
129874,129874,15801072,Toscani,646,Germany,Male,41.0,9,94001.61,1,1.0,0.0,151336.96,0
55529,55529,15697989,Aksyonov,699,France,Female,39.0,8,148368.94,1,1.0,1.0,137791.9,0
134606,134606,15750396,T'ien,676,France,Female,31.0,5,128960.23,1,1.0,0.0,120591.19,0
87125,87125,15751531,Shaw,722,France,Male,41.0,7,0.0,1,0.0,1.0,161954.43,0
38181,38181,15732621,Martin,663,France,Male,34.0,9,0.0,2,0.0,0.0,114083.73,0
25339,25339,15740258,Olisanugo,678,Germany,Male,49.0,9,139659.67,2,0.0,1.0,171060.44,0
81991,81991,15682532,Smith,652,Spain,Male,38.0,5,0.0,2,1.0,0.0,122580.72,0
142723,142723,15581479,Archer,523,France,Male,40.0,9,0.0,2,0.0,0.0,143287.58,0
13312,13312,15576425,Kaeppel,662,Germany,Male,49.0,4,53573.18,1,1.0,0.0,142513.5,0
148328,148328,15763093,Onio,710,Germany,Female,40.0,4,98899.22,2,1.0,1.0,141210.5,0
77034,77034,15781127,Ts'ai,691,Spain,Female,38.0,9,0.0,2,0.0,1.0,125918.14,0
140676,140676,15732641,Nwankwo,729,Spain,Female,47.0,7,0.0,1,1.0,1.0,126551.65,1
130673,130673,15734312,Kang,577,Spain,Male,32.0,1,0.0,2,1.0,1.0,149457.81,0
102330,102330,15668032,Buchanan,583,France,Male,37.0,9,0.0,1,1.0,1.0,79881.39,1
24703,24703,15690078,Zetticci,591,France,Female,38.0,10,0.0,1,1.0,1.0,168814.04,0
122455,122455,15675231,Nwankwo,728,France,Female,45.0,8,0.0,2,1.0,1.0,36193.07,0
153382,153382,15753874,Lipton,709,France,Male,31.0,7,0.0,2,0.0,1.0,168035.63,0
134178,134178,15658969,P'eng,704,Germany,Female,39.0,1,111285.98,2,1.0,1.0,163983.0,0
89848,89848,15684171,Bianchi,712,Spain,Female,33.0,5,0.0,2,1.0,1.0,158338.39,0
4188,4188,15694129,Onyemauchechukwu,676,France,Male,29.0,5,0.0,2,1.0,0.0,125860.93,0
52655,52655,15588960,Zetticci,596,Germany,Male,29.0,7,155060.5,1,1.0,1.0,79079.4,1
38694,38694,15643396,Hsieh,757,Spain,Male,36.0,3,0.0,2,0.0,1.0,172501.08,0
63953,63953,15770091,Edwards,643,Germany,Female,28.0,9,160858.13,2,1.0,0.0,27149.27,0
97801,97801,15756475,Pisano,648,Spain,Male,38.0,7,0.0,2,1.0,1.0,142823.15,0
156775,156775,15736431,Onyekachi,708,France,Male,54.0,2,0.0,2,0.0,0.0,166474.91,0
153177,153177,15703068,Nwankwo,645,Spain,Male,34.0,8,0.0,2,1.0,1.0,103914.51,0
132629,132629,15778830,Dellucci,622,Spain,Male,31.0,2,0.0,2,1.0,1.0,173240.52,0
54410,54410,15642736,Brown,551,Spain,Female,43.0,1,121205.44,1,1.0,0.0,62368.34,0
30334,30334,15610165,Shen,610,Germany,Male,21.0,1,121827.43,2,0.0,1.0,99818.31,0
149981,149981,15645404,McWilliams,695,France,Male,39.0,8,0.0,1,1.0,0.0,162669.73,0
89463,89463,15788659,Yevseyev,687,France,Female,41.0,0,128917.84,1,1.0,0.0,103714.92,0
83763,83763,15806771,Yefremova,753,France,Female,25.0,0,0.0,2,0.0,1.0,177065.24,0
83131,83131,15780492,Lappin,652,Germany,Male,36.0,9,135096.05,2,1.0,0.0,106920.97,0
47699,47699,15608166,Ewing,746,France,Male,37.0,1,0.0,2,0.0,1.0,130147.58,0
64952,64952,15707596,Chung,648,France,Female,74.0,7,114888.74,1,1.0,1.0,66732.63,0
158332,158332,15803947,Teng,757,Germany,Female,30.0,7,161378.02,1,1.0,0.0,71926.28,0
103240,103240,15658577,Lai,773,France,Male,33.0,9,0.0,2,1.0,1.0,163477.22,0
53273,53273,15753893,Kao,605,France,Male,23.0,6,0.0,2,1.0,0.0,97910.06,0
128207,128207,15772892,Robertson,687,France,Female,47.0,2,0.0,1,0.0,0.0,105760.01,0
115501,115501,15673908,Chinedum,603,France,Male,34.0,7,121413.88,1,1.0,1.0,135077.01,0
136539,136539,15775803,Pirozzi,550,Germany,Female,55.0,5,183613.66,1,0.0,1.0,173365.9,1
65731,65731,15784742,Pinto,790,Spain,Male,43.0,10,0.0,2,0.0,1.0,130866.95,0
119649,119649,15609537,T'ien,619,France,Male,38.0,8,0.0,1,1.0,1.0,86090.83,0
151272,151272,15677052,Ting,593,France,Female,25.0,2,130652.52,1,1.0,0.0,138053.89,0
32501,32501,15603846,Martin,706,France,Male,41.0,8,0.0,1,1.0,1.0,107876.2,1
20151,20151,15734491,Clements,628,Spain,Male,30.0,9,0.0,2,1.0,0.0,174851.6,0
155770,155770,15706463,Lombardo,718,France,Male,33.0,7,0.0,2,1.0,0.0,52484.01,0
37656,37656,15672875,Calabresi,695,France,Male,31.0,7,0.0,2,0.0,0.0,57926.84,0
119040,119040,15748752,Udegbunam,596,France,Female,41.0,5,150186.22,1,1.0,0.0,19244.58,0
38773,38773,15804075,Chidiebere,774,Spain,Female,29.0,10,0.0,2,0.0,1.0,121232.51,0
120349,120349,15586931,Baryshnikov,725,Spain,Male,33.0,3,0.0,1,1.0,0.0,47388.41,0
142389,142389,15595440,Zetticci,774,Germany,Male,23.0,4,131286.46,1,1.0,0.0,173846.87,0
27079,27079,15673907,Macleod,561,France,Female,28.0,3,0.0,2,0.0,0.0,86619.77,0
104230,104230,15735400,Ts'ui,604,France,Male,67.0,10,113546.3,1,0.0,1.0,134851.12,0
121818,121818,15702631,Stephenson,708,France,Female,47.0,2,143292.95,1,1.0,0.0,66526.01,1
102991,102991,15586880,T'ien,529,France,Male,38.0,2,0.0,1,1.0,1.0,149599.8,0
145586,145586,15773904,Mazzanti,659,France,Female,39.0,10,0.0,1,1.0,1.0,181605.85,0
80095,80095,15725706,Ts'ai,732,France,Female,37.0,8,125927.84,1,1.0,0.0,53854.37,0
160806,160806,15656902,Aksyonov,661,France,Male,35.0,5,0.0,2,1.0,1.0,124445.32,0
9414,9414,15679991,Hs?,714,France,Female,33.0,8,0.0,1,1.0,0.0,166516.86,0
57413,57413,15707025,Yashina,520,Spain,Female,38.0,8,0.0,2,0.0,1.0,125870.53,0
159693,159693,15645778,Lung,665,France,Female,42.0,9,0.0,2,1.0,0.0,156774.75,0
20649,20649,15691823,Ch'iu,588,Spain,Male,42.0,1,0.0,2,1.0,0.0,1557.82,0
26283,26283,15647842,Ch'eng,651,Germany,Male,32.0,1,131378.43,1,1.0,0.0,64849.74,0
132505,132505,15568506,Maclean,684,Spain,Female,51.0,2,0.0,2,1.0,1.0,160968.44,0
68124,68124,15725020,Fanucci,651,Spain,Male,31.0,1,124113.04,2,0.0,0.0,121164.4,0
1089,1089,15627203,Hsu,508,Spain,Female,54.0,10,0.0,2,1.0,1.0,175749.36,0
24070,24070,15725776,Genovesi,646,France,Female,49.0,8,0.0,2,1.0,0.0,49480.03,0
106695,106695,15698462,Chiu,532,France,Female,36.0,8,0.0,2,1.0,1.0,132798.78,0
77003,77003,15612444,Manfrin,816,France,Male,31.0,10,0.0,2,1.0,1.0,146090.38,0
153086,153086,15793883,Lo,629,Germany,Male,43.0,4,109974.39,1,1.0,0.0,116046.31,0
44205,44205,15676835,Onwuamaeze,706,France,Female,36.0,0,0.0,2,1.0,0.0,176768.29,0
136268,136268,15672499,Cohn,596,Germany,Male,28.0,1,103033.83,1,1.0,0.0,40321.87,0
160792,160792,15648800,P'eng,662,France,Male,52.0,9,0.0,2,0.0,1.0,125646.82,0
135858,135858,15763515,Chiang,850,Germany,Male,30.0,2,151918.26,1,1.0,0.0,121552.58,0
154062,154062,15721569,Chineze,699,Germany,Female,36.0,7,105229.72,2,1.0,0.0,124218.27,0
76360,76360,15648800,Ch'ang,591,France,Female,46.0,4,0.0,1,1.0,0.0,9984.4,1
149045,149045,15635277,Chiu,592,Spain,Male,51.0,7,142643.54,1,1.0,0.0,189310.27,1
86561,86561,15663932,Nwankwo,739,France,Male,28.0,6,142996.63,1,1.0,0.0,163983.54,0
57035,57035,15784597,Lattimore,710,France,Male,33.0,5,0.0,2,1.0,1.0,98368.24,0
16343,16343,15797204,Fanucci,655,Spain,Female,28.0,6,113811.85,2,1.0,1.0,76844.23,0
33000,33000,15726791,Ozioma,777,Germany,Male,35.0,2,130499.09,1,1.0,0.0,12429.22,0
36976,36976,15600911,Bovee,752,Spain,Female,27.0,8,93556.4,1,1.0,1.0,132467.95,0
51193,51193,15699598,Martin,723,Spain,Female,41.0,4,0.0,1,1.0,0.0,140385.33,1
137344,137344,15764174,Pirozzi,748,Spain,Female,45.0,1,132055.66,1,0.0,1.0,162478.28,1
25041,25041,15584899,Cremonesi,615,France,Female,23.0,4,0.0,2,1.0,1.0,143598.7,0
26727,26727,15725586,Nnamdi,599,France,Male,39.0,3,0.0,2,1.0,1.0,178585.19,0
111339,111339,15689412,Ts'ui,644,France,Female,47.0,9,0.0,2,1.0,1.0,56794.94,0
151446,151446,15778947,Hsieh,676,Spain,Female,41.0,6,0.0,2,1.0,1.0,96832.82,0
72455,72455,15756901,Onyekachi,628,Spain,Male,30.0,4,0.0,2,1.0,0.0,102908.63,0
104648,104648,15778830,Hsing,627,France,Male,39.0,1,86911.8,1,1.0,1.0,112924.6,0
58238,58238,15692583,Udobata,717,Spain,Male,40.0,7,0.0,2,1.0,0.0,47318.75,0
150539,150539,15806413,De Luca,599,France,Female,44.0,2,0.0,2,1.0,0.0,45424.34,0
156479,156479,15759690,Smith,751,France,Male,42.0,1,0.0,2,1.0,1.0,81442.6,0
57635,57635,15774155,Fiorentino,659,France,Male,37.0,7,0.0,2,1.0,1.0,152992.04,0
78617,78617,15804064,Onwumelu,679,France,Female,27.0,1,0.0,2,1.0,1.0,143086.45,0
88443,88443,15731261,Yermakov,634,France,Male,39.0,1,0.0,1,1.0,0.0,89520.07,0
71834,71834,15609994,Frolova,586,Spain,Female,36.0,8,0.0,3,1.0,0.0,1364.43,1
142363,142363,15728224,Chinomso,681,France,Male,52.0,7,75801.74,1,0.0,0.0,88698.83,1
131418,131418,15603764,Chang,498,France,Male,49.0,1,0.0,1,1.0,1.0,100075.1,0
150875,150875,15752312,Biryukov,696,France,Male,31.0,4,0.0,1,1.0,0.0,83700.69,0
94131,94131,15727041,Fiorentini,624,France,Male,47.0,6,0.0,1,1.0,1.0,108841.83,0
31290,31290,15773895,Udinese,745,Spain,Female,58.0,3,0.0,1,0.0,1.0,134560.41,1
59326,59326,15711602,T'ien,575,Germany,Male,32.0,7,94722.78,2,0.0,1.0,172576.43,0
133195,133195,15636043,Hs?,529,Spain,Male,29.0,5,122312.7,1,1.0,1.0,134600.31,0
28048,28048,15682472,Pagnotto,573,France,Female,31.0,1,0.0,2,0.0,1.0,94450.97,0
39577,39577,15689517,Nwabugwu,696,France,Female,42.0,2,0.0,2,1.0,1.0,67840.81,1
13651,13651,15655875,T'ien,584,Germany,Female,58.0,4,139959.55,2,1.0,1.0,121299.29,0
53189,53189,15702293,Brown,721,France,Female,36.0,8,0.0,2,1.0,0.0,103914.4,0
8756,8756,15654463,Nwankwo,637,Spain,Female,20.0,2,0.0,2,1.0,1.0,143960.32,0
51107,51107,15757577,Odili,676,France,Male,61.0,8,0.0,1,1.0,1.0,118522.73,0
31026,31026,15594436,Nwachukwu,543,Germany,Male,48.0,7,103583.05,3,0.0,1.0,74846.67,1
148992,148992,15795565,Hsia,677,France,Male,33.0,10,0.0,1,0.0,0.0,93840.74,0
128962,128962,15649379,Bradshaw,850,France,Female,41.0,3,0.0,2,1.0,1.0,78563.66,0
38867,38867,15585839,Perkins,581,France,Female,40.0,9,0.0,2,1.0,0.0,180243.56,0
147870,147870,15654574,Lai,592,France,Male,38.0,4,133868.21,2,0.0,1.0,32919.42,0
51077,51077,15651566,Hsia,597,Germany,Male,33.0,4,124565.86,1,1.0,1.0,142670.34,1
1595,1595,15754565,Nucci,711,Spain,Female,37.0,2,0.0,2,1.0,0.0,140139.98,0
21523,21523,15680224,Kuo,706,France,Female,35.0,4,0.0,1,1.0,0.0,119882.7,1
112000,112000,15732610,Pirozzi,714,France,Female,49.0,2,0.0,1,1.0,0.0,137878.02,1
7545,7545,15672967,T'ien,684,France,Male,32.0,8,145747.72,1,1.0,1.0,86622.42,0
9951,9951,15753566,Padovano,709,France,Female,69.0,7,0.0,2,1.0,1.0,66893.28,0
22861,22861,15776824,McLean,727,Germany,Female,37.0,5,141547.26,2,0.0,1.0,98309.27,0
48404,48404,15632882,Shih,597,France,Female,47.0,0,0.0,2,1.0,0.0,57320.92,1
12314,12314,15592361,Chiang,553,France,Male,36.0,10,154584.64,1,1.0,1.0,168885.52,0
99951,99951,15639217,McKenzie,675,France,Male,50.0,4,0.0,2,0.0,1.0,100809.99,0
141607,141607,15660505,Dellucci,676,Spain,Female,32.0,1,73218.89,2,0.0,0.0,68621.98,0
116241,116241,15761053,T'ien,705,France,Male,37.0,2,0.0,2,1.0,0.0,51871.95,0
60177,60177,15694456,Nwagugheuzo,585,France,Female,42.0,2,0.0,3,0.0,1.0,70956.62,1
133367,133367,15679818,Mironova,805,France,Female,27.0,6,108867.0,1,1.0,1.0,146041.45,0
144779,144779,15746564,Milne,687,Spain,Male,56.0,8,95623.36,1,0.0,0.0,121751.04,1
155299,155299,15782758,Nwokeocha,655,France,Male,35.0,7,0.0,2,1.0,0.0,52462.25,0
57729,57729,15596972,P'an,628,France,Male,44.0,3,0.0,2,1.0,0.0,161083.53,0
128691,128691,15651555,Lucchesi,619,France,Female,28.0,3,0.0,1,0.0,1.0,163331.65,0
45073,45073,15691624,Chidiebere,820,France,Male,33.0,2,0.0,1,0.0,0.0,23067.97,1
21280,21280,15611287,Pinto,680,Spain,Female,29.0,6,113870.39,1,1.0,1.0,108885.39,0
28859,28859,15603925,Chin,611,Germany,Female,41.0,9,114888.74,1,1.0,1.0,148887.69,1
12865,12865,15792275,Tsou,633,Spain,Female,63.0,5,0.0,1,1.0,0.0,26149.06,1
34882,34882,15742632,Babbage,634,France,Male,29.0,4,97001.36,1,0.0,0.0,46635.01,0
160356,160356,15585067,Hopwood,637,France,Male,33.0,7,191523.09,1,1.0,1.0,167058.75,0
64857,64857,15651095,Hughes,629,Germany,Female,45.0,9,116537.63,1,1.0,1.0,151738.9,1
117647,117647,15776850,Chibueze,648,Germany,Female,43.0,5,126428.26,2,1.0,1.0,141366.25,0
46571,46571,15636353,McLean,826,Germany,Female,30.0,7,112889.91,1,1.0,1.0,108411.66,0
6558,6558,15715199,Goliwe,644,France,Female,61.0,2,127253.98,2,1.0,0.0,161671.15,1
85600,85600,15731463,Galkin,576,France,Male,30.0,7,0.0,2,1.0,1.0,1485.32,0
33848,33848,15719348,Fiorentini,697,France,Male,46.0,0,0.0,1,1.0,0.0,76640.29,1
105534,105534,15736495,Jackson,651,France,Female,34.0,8,114088.32,1,1.0,0.0,92794.61,0
23145,23145,15751180,Calabresi,665,France,Female,49.0,3,79475.3,1,1.0,0.0,65864.8,0
110982,110982,15690182,Genovese,597,France,Male,38.0,5,0.0,2,1.0,1.0,131807.77,0
108716,108716,15633531,Clarke,519,France,Female,52.0,4,0.0,1,1.0,0.0,116467.35,1
30385,30385,15784099,Li Fonti,705,Germany,Female,37.0,1,125537.38,2,0.0,0.0,173516.71,0
121366,121366,15618661,McLean,835,France,Female,39.0,5,0.0,1,0.0,1.0,186778.89,1
79633,79633,15585592,Pirozzi,537,France,Female,43.0,5,142643.96,1,1.0,0.0,184350.92,0
45464,45464,15702462,Fiorentini,651,France,Female,31.0,6,52831.13,1,1.0,1.0,112649.22,0
49244,49244,15622507,Young,611,Germany,Female,44.0,4,138843.7,1,1.0,0.0,142917.54,1
14860,14860,15594044,Mistry,558,France,Female,61.0,6,0.0,1,1.0,1.0,151335.28,1
9349,9349,15637644,Hanson,586,France,Female,24.0,4,0.0,2,1.0,0.0,34335.55,1
142600,142600,15732943,Cox,654,France,Female,39.0,6,0.0,2,1.0,1.0,168081.85,0
65617,65617,15602554,Vorobyova,648,Germany,Female,31.0,9,114519.57,2,1.0,0.0,79222.02,1
61546,61546,15604536,Vachon,794,Germany,Female,31.0,0,164672.66,1,1.0,0.0,61936.22,1
147393,147393,15683892,Fraser,665,Germany,Female,50.0,3,102395.79,1,0.0,0.0,119368.99,1
14058,14058,15729956,Chizoba,683,Spain,Male,33.0,3,0.0,2,0.0,0.0,189159.97,0
42009,42009,15685300,Pinto,597,Germany,Female,45.0,3,114731.55,2,0.0,0.0,172601.65,1
118188,118188,15589435,Chukwudi,703,Germany,Male,31.0,4,152685.4,2,1.0,1.0,182270.88,0
73379,73379,15601594,Tsou,645,France,Female,31.0,8,0.0,2,1.0,0.0,148087.88,0
139275,139275,15585379,Riggs,850,France,Female,48.0,6,0.0,3,0.0,0.0,179843.33,1
133890,133890,15585915,Chukwujamuike,683,Spain,Male,34.0,5,111060.05,1,0.0,0.0,131023.41,0
84053,84053,15622897,Sharpe,544,France,Female,45.0,3,0.0,3,1.0,0.0,93251.42,1
121749,121749,15584750,Nkemakolam,718,France,Male,31.0,4,0.0,2,1.0,1.0,86732.91,0
36536,36536,15747757,Scott,521,Germany,Male,41.0,3,102767.3,1,1.0,1.0,116471.29,0
163267,163267,15752588,T'ao,663,Germany,Female,37.0,8,118560.0,1,1.0,0.0,132424.69,0
100716,100716,15637240,Nnanna,711,Spain,Female,32.0,2,0.0,2,0.0,0.0,151902.78,0
2289,2289,15664793,Greece,543,France,Female,44.0,4,148571.07,1,1.0,0.0,74858.3,1
77765,77765,15677249,Ch'eng,681,France,Female,34.0,9,125175.53,1,0.0,1.0,87412.17,0
52875,52875,15685320,Johnstone,774,France,Male,36.0,4,139180.2,1,0.0,0.0,123880.19,0
105465,105465,15743545,Chukwudi,686,Germany,Male,37.0,9,108825.34,1,1.0,1.0,85424.34,0
124118,124118,15645511,Chukwudi,589,France,Male,48.0,9,139676.95,2,0.0,1.0,167984.72,0
17968,17968,15592084,Hsing,694,Germany,Female,47.0,7,116822.6,1,1.0,0.0,120220.36,1
52191,52191,15697035,P'eng,714,Spain,Female,43.0,1,123845.36,1,1.0,1.0,121138.77,0
57634,57634,15681828,Chukwudi,682,Spain,Female,32.0,1,141462.13,2,1.0,0.0,144880.81,0
110971,110971,15619304,Ndubueze,579,France,Male,49.0,5,0.0,2,1.0,0.0,79476.49,0
123927,123927,15589329,Eiland,543,Germany,Female,29.0,8,125193.96,2,1.0,0.0,199493.38,0
50253,50253,15729885,Trevisani,602,Spain,Female,42.0,2,0.0,2,1.0,0.0,52674.02,0
67642,67642,15672598,Walker,613,Spain,Male,34.0,5,111927.45,1,1.0,1.0,175795.87,0
48818,48818,15707291,Zuyev,721,Spain,Female,33.0,4,0.0,2,1.0,1.0,183490.96,0
115373,115373,15617657,Kao,629,France,Female,42.0,9,0.0,2,1.0,0.0,31824.29,0
48508,48508,15632848,De Bernales,836,Spain,Female,49.0,4,83888.54,1,1.0,1.0,119377.48,1
149508,149508,15626383,Chienezie,663,Germany,Female,32.0,7,122314.5,2,1.0,0.0,108419.41,0
19295,19295,15752846,Thompson,704,Spain,Female,32.0,7,0.0,2,0.0,1.0,67926.18,0
14397,14397,15807989,Tien,663,France,Male,30.0,8,0.0,2,1.0,0.0,182988.94,0
155082,155082,15753861,Nwoye,597,Germany,Female,41.0,8,73070.18,2,1.0,0.0,130836.97,0
146101,146101,15732268,Folliero,627,Germany,Female,49.0,1,107876.8,1,0.0,0.0,176902.38,1
27537,27537,15712938,Genovese,531,France,Male,37.0,3,0.0,2,1.0,1.0,34416.79,0
22399,22399,15631189,Shih,750,France,Female,34.0,2,155619.36,2,1.0,0.0,136909.88,0
46869,46869,15807003,Jennings,762,Germany,Female,39.0,5,128100.28,1,1.0,0.0,69454.24,0
160059,160059,15571529,Hsiao,605,Germany,Male,38.0,5,144772.69,1,1.0,0.0,61240.87,1
5934,5934,15668854,Ubanwa,653,Spain,Female,30.0,10,0.0,2,1.0,0.0,156424.38,0
80411,80411,15748691,Hsia,661,France,Female,43.0,8,0.0,2,0.0,0.0,735.8,0
1575,1575,15719348,Milani,526,France,Male,38.0,7,0.0,2,0.0,0.0,126145.08,0
35088,35088,15705918,Onwubiko,627,Germany,Male,28.0,1,141581.57,2,1.0,0.0,90967.38,0
76809,76809,15786063,Hsieh,667,Spain,Male,38.0,4,0.0,2,0.0,0.0,80552.12,0
25754,25754,15702145,Liao,652,Germany,Male,30.0,4,127786.28,2,1.0,1.0,184856.89,0
145526,145526,15750803,Trevisani,576,France,Female,31.0,8,0.0,2,1.0,1.0,55859.02,0
105383,105383,15729377,Tretiakova,585,Germany,Female,37.0,1,94788.22,3,1.0,0.0,65611.03,1
83690,83690,15596984,Pinto,669,France,Female,37.0,8,0.0,1,1.0,1.0,16447.6,1
16906,16906,15763616,Hao,676,France,Male,35.0,2,0.0,2,1.0,1.0,148799.78,0
145161,145161,15664897,Bryant,682,France,Female,35.0,2,181166.44,1,1.0,1.0,63737.19,0
44273,44273,15794846,Lai,663,France,Female,28.0,3,0.0,2,0.0,0.0,91957.39,0
44021,44021,15708139,Brown,575,France,Female,40.0,2,139532.34,1,1.0,0.0,181294.39,0
24024,24024,15681074,Chiang,635,Germany,Female,30.0,5,72492.83,2,1.0,0.0,75574.47,1
81849,81849,15810722,Nkemjika,539,France,Male,40.0,8,0.0,2,1.0,1.0,172647.13,0
127880,127880,15765520,Ibezimako,705,France,Male,30.0,9,0.0,2,0.0,0.0,98645.84,0
100006,100006,15796969,Lahti,829,Spain,Male,33.0,4,0.0,2,0.0,1.0,74945.11,0
14449,14449,15729359,Genovese,656,France,Female,37.0,7,0.0,2,1.0,0.0,60745.24,0
48183,48183,15754577,Nwebube,599,Spain,Female,47.0,3,63488.7,1,1.0,1.0,181224.56,1
15515,15515,15602841,Ts'ui,758,Spain,Female,35.0,8,0.0,2,1.0,0.0,129563.86,0
10419,10419,15772337,Scott,659,France,Male,41.0,9,141441.75,1,1.0,0.0,193014.26,0
139600,139600,15626233,Chien,636,Germany,Female,49.0,5,113599.74,1,1.0,1.0,160548.12,1
24159,24159,15738605,Hsia,645,Germany,Female,35.0,8,99046.31,1,1.0,1.0,166495.2,0
145015,145015,15626042,Uspensky,701,France,Male,42.0,9,0.0,2,1.0,1.0,62746.55,0
117168,117168,15576745,Onyekachi,584,France,Male,25.0,4,0.0,1,1.0,0.0,177719.88,0
43363,43363,15581280,Nwankwo,744,Spain,Male,37.0,5,0.0,2,1.0,0.0,162760.32,0
148107,148107,15616380,Nwankwo,670,Germany,Female,38.0,7,118770.32,1,1.0,0.0,96651.56,1
21433,21433,15571778,Trentini,817,France,Male,55.0,10,117561.49,1,1.0,0.0,95941.55,0
117142,117142,15585928,Chukwuemeka,669,Spain,Male,43.0,8,96888.39,2,0.0,1.0,173586.63,0
49228,49228,15757537,Francis,610,Spain,Female,36.0,6,107784.65,1,1.0,1.0,141137.53,0
15905,15905,15756918,Obiajulu,523,Spain,Female,42.0,1,0.0,1,0.0,0.0,71173.64,1
145299,145299,15662751,Piazza,745,Germany,Male,30.0,8,145071.24,2,0.0,1.0,6078.46,0
159403,159403,15580043,Yermakova,701,France,Male,44.0,9,0.0,2,1.0,1.0,167181.77,0
48089,48089,15725698,Kao,655,Spain,Female,50.0,2,100895.54,1,0.0,0.0,4896.11,1
120227,120227,15571917,Lai,667,France,Male,38.0,3,0.0,2,1.0,0.0,102925.16,0
16519,16519,15788683,Tien,596,Spain,Female,37.0,7,0.0,2,0.0,0.0,183566.87,0
81341,81341,15682463,Mazzanti,599,France,Male,38.0,2,0.0,2,1.0,0.0,63981.85,0
141620,141620,15614137,Maclean,562,France,Female,28.0,1,81026.53,1,0.0,1.0,146411.72,0
153274,153274,15739189,Johnson,561,Spain,Female,35.0,1,0.0,1,1.0,0.0,45261.47,0
112465,112465,15751553,Shih,640,France,Male,31.0,9,0.0,2,0.0,0.0,87414.0,0
106603,106603,15752455,Chukwudi,681,France,Female,38.0,1,102940.52,1,1.0,0.0,107811.41,0
54239,54239,15678034,Bentley,667,France,Male,45.0,9,0.0,2,0.0,1.0,168886.39,0
8032,8032,15579969,Palermo,773,France,Male,32.0,7,0.0,2,1.0,1.0,129975.94,0
153894,153894,15700366,Burton,669,France,Male,39.0,5,0.0,2,1.0,1.0,171575.54,0
81804,81804,15763747,Ricci,604,France,Female,33.0,9,0.0,2,1.0,1.0,156260.08,0
8675,8675,15697307,Lucchese,850,Spain,Female,29.0,4,0.0,3,1.0,0.0,126515.19,1
76973,76973,15715199,T'ao,653,Germany,Female,40.0,10,127675.39,3,1.0,0.0,88120.78,1
78134,78134,15589435,Davide,784,France,Male,31.0,6,0.0,2,1.0,1.0,143204.41,0
19130,19130,15660316,P'eng,757,France,Male,40.0,3,90144.53,1,1.0,0.0,119747.08,0
151253,151253,15695103,Carr,790,Spain,Male,32.0,4,0.0,2,1.0,1.0,119484.01,0
143861,143861,15583548,Harrison,790,France,Male,27.0,8,0.0,2,0.0,1.0,82526.92,0
107338,107338,15769955,Ts'ao,634,France,Male,50.0,7,0.0,2,1.0,0.0,49778.47,1
133542,133542,15647259,Barnett,765,Spain,Male,35.0,8,0.0,2,1.0,1.0,67979.35,0
31881,31881,15788686,Gibson,590,France,Male,35.0,7,112079.58,2,0.0,0.0,24495.03,0
3886,3886,15610446,Onio,591,Spain,Female,33.0,1,132446.08,1,1.0,1.0,156858.2,0
34162,34162,15809227,Nucci,850,France,Male,35.0,2,172448.77,1,1.0,1.0,82647.65,0
156915,156915,15738885,Clements,723,Spain,Male,37.0,5,0.0,2,1.0,0.0,36193.07,0
68461,68461,15642515,Arcuri,529,Germany,Male,42.0,10,97685.61,1,1.0,0.0,61793.47,0
17152,17152,15782364,Bevan,521,Spain,Male,47.0,3,0.0,2,1.0,0.0,129508.96,1
56054,56054,15786063,Onyemauchechukwu,588,Germany,Male,54.0,5,95452.86,2,1.0,1.0,121152.07,0
116346,116346,15789432,Mazzanti,451,Germany,Male,33.0,5,144954.75,2,1.0,0.0,184954.11,1
136361,136361,15744398,Burns,525,France,Female,46.0,5,0.0,1,1.0,0.0,160249.1,1
130509,130509,15655238,Dellucci,778,Spain,Male,61.0,2,0.0,1,1.0,1.0,85890.16,0
44334,44334,15737795,Chigolum,707,France,Female,29.0,0,96947.56,2,1.0,1.0,100995.67,0
27148,27148,15723886,Fiore,767,Germany,Female,30.0,3,119714.25,2,0.0,1.0,172031.22,0
164281,164281,15812191,Palmer,719,France,Female,22.0,7,114415.84,1,1.0,0.0,177497.4,1
76751,76751,15623695,Hsu,695,Germany,Female,26.0,1,154863.45,2,1.0,0.0,189414.74,0
142946,142946,15752300,Aparicio,624,France,Male,31.0,3,0.0,2,1.0,1.0,99645.04,0
12009,12009,15580845,Nnaife,685,Germany,Male,57.0,1,101868.51,1,0.0,1.0,113483.96,0
53504,53504,15626900,Maclean,575,Germany,Female,41.0,9,127205.32,1,1.0,0.0,93874.87,1
83226,83226,15672499,Baresi,758,France,Male,27.0,5,0.0,2,1.0,1.0,91829.8,0
15377,15377,15624993,Nwachukwu,745,France,Male,26.0,7,0.0,2,0.0,1.0,114775.53,0
